workclass,education,marital_status,occupation,relationship,race,gender,native_country,age,fnlwgt,educational_num,capital_gain,capital_loss,hours_per_week
5,14,2,9,0,4,1,38,41,198196,15,15024,0,50
3,9,2,11,0,4,1,38,60,176360,13,0,0,40
3,9,2,3,0,4,1,38,62,190610,13,0,0,50
3,15,2,11,0,4,1,38,40,296858,10,5178,0,40
3,9,2,3,0,4,1,38,42,294431,13,0,0,60
1,9,2,9,5,4,0,38,46,117310,13,0,0,21
3,15,2,9,5,4,0,38,27,203558,10,0,0,40
3,15,2,3,0,4,1,38,39,61518,10,0,0,50
3,8,2,9,0,4,1,38,45,246891,11,0,1902,40
3,12,2,3,0,4,1,38,51,194995,14,0,0,50
4,11,2,3,0,4,1,38,39,128715,9,0,0,45
3,15,2,9,0,4,1,38,44,191196,10,0,0,35
5,14,2,9,0,4,1,38,43,52131,15,0,1902,50
3,8,4,11,4,4,0,38,40,174090,11,4687,0,50
0,9,2,10,0,4,1,38,38,103323,13,0,0,55
3,12,2,9,0,4,1,38,54,99185,14,0,0,40
0,11,2,13,0,2,1,22,48,55377,9,0,0,55
1,12,2,9,0,4,1,38,40,284086,14,7688,0,40
0,7,2,3,0,4,1,38,47,186256,12,15024,0,40
3,9,2,12,0,4,1,38,39,189404,13,0,0,40
3,9,2,3,0,4,1,38,36,239755,13,0,0,50
3,11,2,0,0,2,1,38,44,271756,9,0,0,40
0,15,2,3,0,4,1,38,41,27444,10,0,0,40
3,8,0,11,1,4,1,38,40,126701,11,13550,0,50
8,11,2,6,3,4,0,38,50,123004,9,0,1887,40
1,11,2,7,0,4,1,38,58,310085,9,0,0,40
3,9,2,9,5,4,0,38,37,32719,13,0,0,50
4,15,2,3,0,4,1,38,45,328610,10,0,0,55
3,11,2,6,5,4,0,38,29,125131,9,0,0,40
1,9,2,9,0,4,1,38,39,20308,13,0,0,40
3,9,2,9,0,4,1,38,33,228931,13,7298,0,40
4,14,2,9,0,4,1,38,40,279914,15,0,2415,40
3,11,2,13,0,4,1,21,57,194161,9,0,0,42
3,15,2,2,0,4,1,38,31,33117,10,0,0,45
3,11,2,3,0,4,1,38,54,165001,9,0,0,48
0,8,2,9,0,4,1,38,43,111483,11,3103,0,40
3,11,2,0,0,4,1,38,64,104973,9,0,0,45
3,15,2,0,5,4,0,38,55,199212,10,5178,0,40
1,12,2,9,0,4,1,38,41,207685,14,0,0,61
3,11,2,3,0,4,1,38,28,118089,9,4386,0,45
3,9,2,11,0,4,1,38,49,209057,13,0,0,60
1,11,4,2,3,4,1,38,90,188242,9,11678,0,40
3,11,2,2,0,4,1,38,47,20956,9,0,0,40
3,9,2,9,5,4,0,38,40,55567,13,0,0,40
1,9,2,9,0,4,1,38,36,185556,13,0,0,35
3,11,2,3,5,4,0,38,31,323985,9,0,0,40
3,15,2,11,0,4,1,38,37,196434,10,0,0,40
3,9,0,9,4,4,1,38,42,222756,13,7430,0,40
3,11,2,2,0,4,1,38,46,165937,9,0,0,40
7,15,2,14,0,2,1,38,70,98979,10,0,0,20
3,9,0,3,1,4,1,38,36,128392,13,4787,0,40
5,11,2,2,0,4,1,38,31,402812,9,7298,0,45
3,12,2,9,0,4,1,38,48,83444,14,7298,0,55
3,9,2,11,0,2,1,38,32,169512,13,0,0,60
3,10,2,9,0,4,1,38,50,57852,16,0,0,55
3,8,2,2,0,4,1,38,32,296466,11,0,0,40
4,15,2,11,0,4,1,38,44,248476,10,0,0,45
1,9,2,10,0,4,1,38,36,220237,13,0,1977,40
3,9,2,12,0,2,1,38,38,285890,13,0,0,55
5,11,2,3,0,0,1,38,56,159937,9,0,0,30
3,14,2,9,0,4,1,38,28,208725,15,0,0,50
3,9,2,0,0,2,1,38,37,406328,13,0,0,50
1,12,4,9,1,4,1,38,24,115222,14,10520,0,40
6,12,2,9,0,4,1,38,42,248406,14,0,0,38
3,15,2,7,0,4,1,38,55,173504,10,0,0,50
3,8,2,3,0,4,1,38,40,201908,11,0,0,40
1,9,2,2,0,4,1,38,46,126754,13,0,0,50
1,11,2,10,0,4,1,25,25,306352,9,0,1902,40
1,12,2,3,0,4,1,38,50,24013,14,0,0,55
3,11,2,2,0,4,1,38,54,162745,9,0,0,55
3,15,2,2,0,4,1,38,34,426431,10,0,0,48
3,6,0,6,1,4,1,38,55,178353,5,10520,0,60
3,12,2,3,0,4,1,38,44,91674,14,0,0,50
3,11,2,2,0,4,1,38,46,141058,9,7298,0,40
1,12,2,9,5,4,0,38,47,154430,14,0,0,40
5,9,2,3,0,4,1,38,40,367819,13,0,1977,40
3,9,2,9,0,4,1,38,66,115880,13,10605,0,40
3,8,2,3,0,2,1,38,37,262278,11,15024,0,45
1,10,2,3,0,4,1,38,47,150211,16,0,0,40
3,12,2,9,0,4,1,38,47,188694,14,15024,0,45
3,8,2,6,0,4,1,38,45,238386,11,0,0,40
1,12,2,9,0,4,1,38,50,96062,14,0,0,70
3,11,2,0,0,4,1,38,41,202565,9,0,0,40
5,12,2,9,0,4,1,38,62,243733,14,7298,0,70
6,11,2,2,5,2,0,38,48,104353,9,0,0,40
3,12,2,12,0,4,1,38,50,82566,14,0,0,45
0,11,2,2,0,4,1,38,32,177855,9,0,0,55
3,12,0,3,1,4,0,8,40,199191,14,0,0,50
3,15,2,2,0,4,1,38,56,191330,10,0,0,40
4,11,2,3,0,4,1,11,50,193720,9,0,0,70
4,7,2,9,0,4,1,38,39,172927,12,15024,0,50
3,9,2,11,5,4,0,38,36,48976,13,0,0,40
3,11,2,2,5,1,0,2,37,281012,9,0,0,40
0,12,2,1,0,4,1,38,44,296858,14,0,0,40
3,11,2,6,0,4,1,38,46,84790,9,0,0,40
0,9,2,9,0,4,1,38,30,49398,13,0,0,40
3,15,4,3,1,4,1,38,61,48549,10,0,0,38
3,15,2,6,5,4,0,38,37,446390,10,0,0,40
1,9,2,9,0,4,1,38,43,256253,13,0,0,55
3,15,2,9,5,4,0,38,31,61898,10,0,0,40
4,14,2,9,0,4,1,38,35,237713,15,0,0,50
7,11,2,14,0,4,1,38,39,105044,9,7298,0,40
6,12,2,9,5,4,0,38,48,98010,14,0,0,16
4,12,2,3,0,4,1,38,65,103824,14,0,0,40
3,9,2,11,0,4,1,38,28,115677,13,7688,0,40
3,9,2,3,0,4,1,38,34,35743,13,0,0,40
5,9,2,3,5,4,0,38,36,172425,13,0,0,25
3,15,2,6,0,4,1,38,48,195554,10,7298,0,40
3,9,2,3,5,4,0,38,32,265368,13,0,1902,44
3,7,2,3,0,4,1,38,45,233511,12,0,0,40
5,9,2,11,0,4,1,38,47,104489,13,0,0,40
3,9,2,0,0,4,1,38,54,146325,13,0,0,40
5,7,6,9,1,4,0,38,65,172906,12,0,0,50
5,9,2,11,0,4,1,38,49,228372,13,0,1977,60
3,11,2,5,0,4,1,38,40,369781,9,15024,0,45
5,15,2,2,0,4,1,38,28,149141,10,0,0,45
0,9,2,0,0,4,1,38,40,150533,13,0,1977,40
3,15,2,12,0,4,1,38,41,356934,10,0,0,45
1,9,2,9,5,4,0,38,54,277777,13,3103,0,40
1,11,2,7,0,2,1,38,32,247156,9,3103,0,38
3,9,2,0,5,4,0,38,56,284701,13,0,0,40
3,15,2,11,0,4,1,38,63,286990,10,0,0,50
3,9,2,11,0,4,1,38,46,149218,13,0,0,40
3,9,2,0,5,4,0,38,32,113453,13,0,0,24
3,15,2,0,0,4,1,38,33,159123,10,0,0,40
3,9,2,3,5,4,0,38,36,275338,13,0,0,40
6,9,2,3,0,4,1,38,60,113544,13,0,0,50
4,9,2,3,0,4,1,38,34,233727,13,0,0,50
3,11,2,2,0,4,1,38,36,379522,9,15024,0,40
3,14,2,9,0,4,1,38,39,218490,15,15024,0,60
4,9,2,11,0,4,1,38,38,312232,13,0,0,55
3,9,2,11,0,4,1,38,35,177449,13,0,1887,52
3,11,4,13,3,4,1,31,28,103432,9,0,0,45
5,9,2,3,0,4,1,25,51,275924,13,99999,0,50
3,15,2,3,5,4,0,38,34,162113,10,0,0,48
5,8,0,2,1,4,1,38,33,37232,11,10520,0,80
3,9,2,5,0,4,1,38,49,103123,13,0,0,40
3,9,2,11,0,4,1,38,43,206927,13,15024,0,50
3,14,2,9,0,4,1,38,55,314164,15,0,0,40
6,10,2,12,0,4,1,38,33,340899,16,0,0,45
3,12,2,12,0,4,1,38,47,31141,14,0,0,40
3,9,2,3,0,4,1,38,62,312818,13,0,1902,1
1,11,2,2,0,4,1,38,24,354351,9,0,0,60
3,11,2,2,0,4,1,38,49,192323,9,0,0,40
4,11,3,3,1,4,1,38,51,98980,9,0,0,99
6,15,2,2,3,4,1,38,25,120268,10,0,0,50
1,12,2,9,0,4,1,25,51,201040,14,0,0,40
3,10,2,3,0,4,1,38,55,141807,16,0,0,40
3,15,2,13,0,4,1,38,42,337276,10,0,0,40
3,15,2,7,0,4,1,38,45,103331,10,15024,0,44
3,9,2,11,0,4,1,38,43,115932,13,0,0,40
7,11,0,14,1,2,1,38,66,128609,9,0,0,40
3,14,0,9,1,4,1,38,41,316820,15,0,0,45
3,9,2,3,0,2,1,38,36,225516,13,0,0,40
6,14,2,9,0,4,1,38,63,89451,15,0,0,40
4,11,2,4,0,4,1,38,46,40666,9,15024,0,40
3,14,2,9,0,4,1,38,47,205068,15,0,1977,60
3,9,2,9,0,4,1,38,37,175232,13,0,0,40
3,15,2,12,0,4,1,13,41,319366,10,0,0,40
3,15,5,13,4,4,1,38,47,247869,10,0,0,50
3,15,2,11,0,4,1,38,39,204158,10,5178,0,60
3,9,4,12,1,4,1,8,27,110073,13,0,0,40
3,9,2,3,0,4,1,8,28,181008,13,0,0,50
3,12,2,9,0,4,1,38,38,105803,14,0,0,40
3,7,2,3,5,4,0,38,33,236013,12,0,0,55
3,9,2,3,0,4,1,38,48,85384,13,7688,0,40
3,15,2,2,0,4,1,38,47,115971,10,0,0,40
0,12,2,3,0,4,1,38,45,211399,14,7298,0,40
5,15,2,11,5,4,0,38,56,19896,10,0,0,60
7,15,2,14,5,4,0,38,59,169611,10,7298,0,12
3,12,0,3,1,4,1,11,36,220237,14,0,0,50
5,8,2,4,0,4,1,38,46,130779,11,0,0,48
3,8,2,2,0,4,1,38,34,199539,11,0,0,48
3,11,2,2,0,4,1,38,26,210521,9,0,0,42
3,12,2,0,0,4,1,38,42,223763,14,0,0,40
5,8,2,11,0,4,1,38,43,116632,11,0,1887,45
3,9,2,3,0,4,1,38,46,120131,13,3103,0,40
3,11,2,2,0,4,1,38,61,72442,9,0,0,40
5,9,2,2,0,4,1,38,44,342434,13,0,0,50
4,11,2,11,0,4,1,38,66,107627,9,0,0,60
3,7,2,3,0,4,1,38,43,316820,12,7688,0,40
0,11,4,0,1,4,1,38,52,165050,9,0,0,48
4,9,0,3,1,4,1,38,57,121912,13,0,0,50
5,9,2,9,0,4,1,1,39,198841,13,0,0,60
3,9,0,3,1,4,1,38,39,86643,13,27828,0,55
3,11,2,13,0,4,1,38,26,219199,9,0,0,50
1,15,2,13,0,4,1,38,34,33731,10,0,0,40
3,11,2,13,0,4,1,38,39,140854,9,0,1902,60
3,14,4,9,1,4,1,38,26,29488,15,0,0,40
3,12,2,3,0,4,1,38,52,279129,14,0,0,60
3,9,0,3,4,4,1,38,45,71145,13,0,0,45
6,14,2,9,0,1,1,18,59,139611,15,0,1977,40
3,12,2,9,0,1,1,38,53,92565,14,0,0,40
3,9,2,0,0,4,1,4,46,234690,13,0,0,40
3,8,2,3,0,4,1,38,36,89202,11,0,0,50
1,11,2,10,0,4,1,38,38,187046,9,0,0,40
3,9,2,3,0,4,1,38,38,397877,13,15024,0,50
3,9,2,11,0,4,1,38,37,258827,13,0,0,50
4,8,0,3,1,4,0,38,46,167882,11,8614,0,70
3,12,2,3,0,4,1,38,39,172571,14,0,0,45
5,14,4,9,1,4,1,38,46,246891,15,0,0,99
3,7,2,2,0,4,1,38,25,307643,12,3103,0,45
3,15,2,2,0,4,1,38,36,241306,10,0,0,40
3,9,2,0,0,4,1,38,30,92531,13,0,0,40
3,11,2,2,0,4,1,38,38,149347,9,0,0,40
3,11,2,13,0,4,1,38,38,414991,9,0,0,40
0,15,2,12,0,4,1,38,53,164195,10,4386,0,40
3,7,2,2,0,4,1,38,62,155913,12,0,0,40
0,15,2,3,0,4,1,38,38,68840,10,0,0,40
3,11,2,0,0,2,1,38,44,172837,9,0,0,52
7,10,2,14,0,4,1,38,70,116080,16,0,0,2
5,12,4,11,1,4,1,38,39,183081,14,0,0,60
3,12,2,9,5,4,0,38,34,251521,14,0,0,40
3,15,2,2,0,4,1,38,32,261319,10,0,0,50
3,11,2,11,0,4,1,38,32,144949,9,0,0,40
1,14,2,9,0,4,1,38,68,202699,15,6418,0,35
5,9,0,11,1,4,1,1,57,256630,13,0,0,60
3,9,0,9,4,2,0,38,42,259727,13,25236,0,20
3,11,2,0,5,4,0,38,47,331650,9,0,0,40
3,15,2,3,0,4,1,38,37,376455,10,0,0,40
3,15,2,2,0,4,1,38,57,125000,10,0,0,40
3,7,2,5,0,4,1,38,43,390369,12,0,0,40
3,9,2,3,0,4,1,38,51,250423,13,0,0,50
7,12,2,14,5,4,0,38,73,402363,14,0,0,16
3,9,2,9,0,4,1,38,43,107503,13,0,0,48
3,15,2,2,0,4,1,38,33,158438,10,0,0,50
4,8,2,3,0,4,1,38,42,190044,11,7298,0,52
3,15,5,6,1,4,1,38,47,213668,10,8614,0,65
1,15,2,10,0,4,1,38,28,98590,10,0,0,40
3,12,2,3,0,4,1,38,42,221947,14,0,0,45
3,11,2,6,0,4,1,38,33,160634,9,0,0,50
3,9,2,9,0,4,1,38,35,276559,13,7298,0,45
3,12,2,0,5,4,0,38,50,178251,14,0,0,40
3,9,2,11,0,2,1,38,58,145370,13,15024,0,50
3,11,2,13,0,2,1,38,53,164198,9,0,0,40
1,11,6,0,1,4,0,38,64,190228,9,0,0,35
4,10,2,2,0,4,1,38,59,132559,16,0,1977,55
3,9,0,12,4,4,0,38,41,172712,13,0,0,40
3,15,2,0,2,4,0,38,30,295010,10,0,0,40
5,9,2,9,0,4,1,38,67,268781,13,0,0,20
3,9,2,11,0,4,1,38,49,204629,13,0,0,40
3,12,2,3,0,4,1,38,38,117802,14,7688,0,60
3,11,2,2,0,4,1,38,49,117849,9,0,0,40
3,11,2,0,0,4,1,38,53,127749,9,0,0,40
3,15,2,3,0,4,1,38,51,245356,10,7298,0,55
5,9,2,3,0,4,1,38,66,197816,13,0,0,17
7,11,2,14,0,4,1,38,67,110122,9,0,0,32
0,9,2,3,0,1,1,38,51,85815,13,0,0,40
3,9,2,9,0,4,1,38,43,38946,13,0,0,50
6,10,2,9,0,4,1,38,56,165867,16,0,0,40
4,7,2,3,0,4,1,38,43,49249,12,0,0,50
3,9,2,3,0,4,1,38,50,125417,13,7298,0,65
6,9,2,0,0,4,1,38,45,191001,13,7688,0,40
6,12,2,3,0,4,1,38,61,347445,14,0,0,40
3,15,2,3,0,4,1,38,60,152727,10,0,1902,40
5,2,2,2,0,4,1,38,32,112115,8,0,0,70
3,15,4,3,1,4,1,38,34,111567,10,0,0,40
3,12,2,9,0,4,1,38,58,98630,14,0,0,40
3,15,2,13,0,4,1,38,52,384959,10,0,0,36
3,9,2,2,0,4,1,38,50,174655,13,0,1887,40
3,9,2,11,0,4,1,38,58,131608,13,0,0,55
0,11,2,3,0,4,1,38,50,193116,9,0,0,40
3,15,2,9,0,4,1,38,47,199058,10,0,0,40
3,14,2,9,0,4,1,39,40,202508,15,7688,0,48
5,1,0,7,1,4,0,38,66,58326,7,0,0,40
1,9,2,0,0,4,1,38,46,481258,13,0,0,45
3,11,2,3,0,4,1,38,28,114072,9,0,0,40
4,12,2,3,0,4,1,38,46,222829,14,0,0,60
4,9,2,11,0,4,1,38,43,375807,13,0,1977,60
4,9,2,9,0,4,1,38,47,77764,13,0,0,60
6,10,4,9,1,4,1,38,44,46221,16,0,0,45
4,9,2,11,0,4,1,38,49,172246,13,99999,0,40
3,9,2,12,0,4,1,10,36,389725,13,7298,0,40
5,11,2,2,0,4,1,38,53,257728,9,0,0,50
3,15,2,12,0,4,1,38,32,264554,10,0,0,40
3,12,2,9,0,4,1,38,35,210945,14,0,0,60
3,14,2,9,0,4,1,38,58,147098,15,15024,0,60
4,9,2,11,0,4,1,38,67,127605,13,0,2174,40
3,9,3,3,1,4,0,38,51,169785,13,0,0,60
3,1,4,9,3,4,1,38,24,360077,7,0,0,40
3,8,2,2,0,4,1,38,35,282753,11,0,0,40
3,12,2,9,5,4,0,38,38,185053,14,0,0,20
1,12,2,9,0,4,1,38,42,261899,14,0,0,50
3,9,2,3,0,4,1,38,80,227210,13,9386,0,40
3,9,2,3,0,4,1,38,35,111128,13,15024,0,65
3,11,2,11,0,4,1,38,37,119929,9,0,0,45
3,12,2,9,5,4,0,38,41,590204,14,15024,0,40
3,15,2,5,0,4,1,38,40,144928,10,7298,0,40
5,11,2,13,0,2,1,13,52,182187,9,0,0,40
3,15,2,11,0,4,1,38,38,180288,10,0,1977,60
4,9,2,3,0,4,1,38,43,123490,13,0,0,40
3,10,3,9,1,1,1,2,38,100079,16,27828,0,60
5,12,2,9,0,4,1,38,64,163510,14,0,2415,50
3,15,2,11,0,4,1,38,39,106838,10,4386,0,45
3,5,2,13,0,4,1,38,71,244688,4,6514,0,40
3,0,2,2,0,4,1,38,40,170721,6,0,0,50
3,9,2,9,0,4,1,38,53,152810,13,0,0,40
3,12,4,3,1,2,1,39,37,516701,14,0,1564,50
4,7,2,13,0,4,1,38,53,233149,12,0,0,45
3,11,2,11,0,4,1,38,35,210310,9,0,0,55
7,9,2,14,0,4,1,38,72,31327,13,0,0,20
3,9,2,9,0,4,1,38,35,122747,13,0,0,50
1,12,2,3,0,4,1,38,37,176949,14,7688,0,55
3,9,2,3,0,4,1,38,61,293899,13,0,0,50
3,9,2,11,0,4,1,38,48,168262,13,0,0,25
1,12,2,9,0,4,1,38,48,193960,14,7688,0,50
3,9,2,3,0,4,1,38,51,249449,13,0,0,55
4,15,2,3,0,4,1,38,34,156192,10,0,0,45
3,15,2,11,0,4,1,38,42,297266,10,0,0,90
3,11,2,3,0,4,1,38,67,127921,9,9386,0,40
3,9,2,3,5,4,0,38,47,158924,13,0,0,40
1,9,2,9,0,4,1,38,41,103614,13,0,0,45
4,12,2,11,0,4,1,38,57,84231,14,0,1977,50
3,9,2,9,0,4,1,38,47,155890,13,7688,0,40
3,9,4,11,1,4,0,38,29,116372,13,0,0,50
3,1,2,13,0,4,1,38,31,117659,7,0,0,40
1,12,4,9,1,4,1,38,44,207685,14,8614,0,33
3,15,2,0,0,4,1,38,40,277647,10,0,0,35
5,9,2,9,0,4,1,38,43,37869,13,0,1977,40
3,9,0,3,4,2,0,38,43,174748,13,7430,0,45
4,9,2,12,0,3,1,9,40,140915,13,0,0,40
5,8,2,9,0,4,1,38,44,157237,11,15024,0,50
3,15,2,2,0,4,1,38,51,214840,10,0,0,48
5,7,2,9,5,4,0,1,51,318351,12,0,0,30
3,9,2,3,0,4,1,38,57,144012,13,0,0,40
6,10,2,3,0,1,1,35,40,114714,16,0,0,40
1,11,2,2,0,4,1,38,33,107793,9,0,0,50
3,9,2,3,0,4,1,38,49,175958,13,0,0,46
3,15,4,3,1,4,1,38,46,241350,10,8614,0,50
5,11,2,2,0,4,1,38,28,183151,9,0,0,40
3,12,2,11,0,4,1,38,44,118947,14,0,0,44
3,12,2,11,0,4,1,38,42,184018,14,0,0,45
3,8,2,2,0,4,1,38,25,332409,11,0,0,40
6,9,4,9,1,4,1,38,28,134813,13,0,0,65
6,11,2,9,0,2,1,38,51,196395,9,0,0,60
1,8,4,12,1,4,0,38,27,24988,11,0,1564,72
0,11,4,0,1,4,1,38,67,231604,9,0,0,40
3,15,2,2,0,4,1,38,36,193815,10,0,0,50
1,15,2,10,0,4,1,38,44,277533,10,0,0,40
4,9,2,3,0,4,1,38,57,212600,13,0,1977,40
3,11,2,3,0,4,1,38,34,55849,9,7298,0,50
3,11,2,13,0,4,1,38,23,271354,9,0,1902,50
6,12,0,9,1,4,1,38,50,139157,14,0,0,60
1,15,2,10,0,4,1,38,39,364782,10,0,0,40
3,9,2,12,5,2,0,38,43,137304,13,0,0,40
4,14,2,9,0,4,1,38,44,171615,15,0,0,55
3,9,2,3,0,4,1,38,47,101299,13,0,0,50
3,10,2,9,0,4,1,38,46,67001,16,0,0,40
1,9,0,10,1,2,0,38,48,169515,13,0,0,43
3,11,0,3,1,4,0,38,49,121253,9,0,1564,40
3,12,2,3,5,4,0,38,31,143083,14,0,0,40
3,8,4,11,1,4,1,1,25,223426,11,0,0,65
1,9,2,9,0,4,1,38,29,181434,13,7298,0,40
3,9,2,9,5,4,0,8,27,213225,13,7298,0,45
1,15,2,3,5,4,0,38,44,143104,10,0,0,38
1,11,0,10,4,2,0,38,41,216116,9,0,0,40
5,15,2,11,0,4,1,38,50,98180,10,99999,0,45
3,11,2,6,0,4,1,38,39,223792,9,0,0,40
3,8,2,11,0,4,1,38,46,145290,11,0,0,40
5,15,2,3,0,3,1,19,28,35864,10,0,0,70
3,11,2,10,0,4,1,38,61,258775,9,4386,0,40
3,15,2,13,0,4,1,38,39,342768,10,0,0,40
3,11,2,3,0,4,1,38,52,279440,9,5178,0,40
6,11,2,3,0,4,1,38,66,33155,9,0,0,45
1,9,2,10,0,4,1,38,49,95256,13,0,0,42
3,9,0,3,1,4,0,38,42,188243,13,0,0,50
3,11,2,10,0,4,1,38,37,116960,9,0,0,40
0,11,2,0,0,4,1,38,54,28683,9,4386,0,41
3,9,2,11,0,4,1,38,36,109133,13,0,0,50
3,7,2,3,0,4,1,38,44,201495,12,0,1977,50
3,9,0,11,1,4,0,38,49,187634,13,0,0,50
5,11,2,2,0,4,1,1,49,36601,9,0,0,40
3,11,2,13,0,4,1,38,39,199816,9,0,0,50
3,5,2,2,0,4,1,31,29,119793,4,0,0,40
3,9,2,9,5,4,0,38,28,145242,13,4386,0,20
5,9,2,11,0,4,1,38,49,225456,13,0,0,60
0,7,2,9,0,4,1,10,46,362835,12,0,0,40
3,11,2,2,0,4,1,1,41,304605,9,0,0,40
3,11,2,2,0,4,1,38,30,97723,9,0,0,35
3,7,2,3,0,4,1,38,34,410615,12,0,0,60
3,9,2,3,0,2,1,38,43,224998,13,0,1977,40
3,15,2,12,0,4,1,25,31,441949,10,0,0,40
4,7,2,4,0,4,1,38,41,38876,12,0,1977,50
1,9,2,3,0,2,1,38,45,308275,13,7688,0,65
3,11,2,2,0,4,1,38,35,173586,9,0,0,45
0,11,2,12,0,4,1,38,39,178877,9,0,0,40
3,9,2,3,0,4,1,38,34,197252,13,0,0,45
6,12,2,3,0,4,1,38,43,118544,14,0,0,50
3,7,2,11,0,4,1,38,42,56072,12,0,0,45
5,11,2,3,0,4,1,38,46,138626,9,0,0,40
7,15,2,14,0,4,1,38,67,350525,10,0,0,15
3,9,4,7,1,2,0,38,45,306122,13,0,0,44
3,9,4,12,1,4,0,38,31,356823,13,10520,0,40
3,15,2,6,5,2,0,38,42,256179,10,0,0,48
6,9,2,9,0,4,1,38,37,164898,13,0,0,40
1,12,2,9,0,2,1,38,58,217802,14,7688,0,45
3,11,2,4,0,4,1,38,59,97213,9,0,0,40
6,15,2,9,0,4,1,38,54,151580,10,0,1902,40
3,11,2,11,0,4,1,38,44,188615,9,0,0,60
1,12,4,9,1,4,0,38,50,163576,14,0,0,50
3,9,2,11,0,4,1,38,28,106935,13,0,0,50
3,12,2,9,0,4,1,39,32,340917,14,0,1848,60
4,14,2,9,0,4,1,38,72,149689,15,20051,0,48
3,14,2,7,5,4,0,38,37,110331,15,0,0,60
3,15,2,0,0,4,1,38,54,353787,10,0,0,40
3,9,2,9,0,1,1,2,41,79586,13,0,0,60
3,15,2,9,0,2,1,38,52,142757,10,0,0,56
3,15,2,2,0,4,1,38,53,35459,10,0,0,47
3,9,2,11,0,4,1,38,31,157640,13,7688,0,55
3,12,2,11,0,4,1,38,39,106964,14,0,1977,55
5,7,2,3,0,4,1,38,74,160009,12,0,0,30
7,11,2,14,5,4,0,38,51,209794,9,0,0,3
3,1,2,4,0,4,1,38,31,128065,7,0,0,55
3,12,2,9,5,4,0,39,34,130078,14,7688,0,32
5,9,2,3,0,4,1,17,53,169112,13,0,0,40
0,11,2,0,5,4,0,38,37,362006,9,0,0,40
4,14,0,9,1,4,1,38,59,170993,15,13550,0,40
3,11,2,13,5,4,0,38,35,143059,9,0,1902,28
0,11,2,2,0,2,1,38,43,594194,9,0,0,40
1,12,2,9,0,4,1,38,56,191754,14,0,0,50
4,15,2,3,0,4,1,38,26,384276,10,0,0,60
5,9,2,11,0,4,1,38,46,368355,13,0,0,60
3,9,2,7,0,4,1,38,51,108435,13,0,0,40
7,15,2,14,0,4,1,38,63,176827,10,0,0,30
3,15,2,11,0,4,1,38,42,209547,10,5178,0,40
3,11,2,7,5,4,0,38,29,197565,9,0,1902,35
1,11,2,13,0,4,1,32,52,203953,9,0,0,40
3,9,2,9,0,2,1,38,71,132057,13,9386,0,50
3,15,2,3,0,4,1,38,41,244945,10,0,0,65
3,15,0,11,1,4,1,38,55,327406,10,0,0,65
3,15,2,13,0,4,1,38,39,114942,10,0,0,43
4,15,2,11,0,4,1,38,32,204470,10,0,0,99
3,10,4,3,1,4,1,38,50,195844,16,13550,0,50
3,14,6,9,4,4,1,38,68,116993,15,0,0,60
3,10,2,9,0,1,1,34,42,167948,16,0,0,40
4,9,2,11,0,4,1,38,67,273239,13,0,0,50
1,12,2,9,0,4,1,38,52,230112,14,0,0,40
3,8,2,12,0,4,1,38,44,117728,11,0,0,40
3,9,0,11,1,4,1,38,44,304175,13,0,0,40
0,9,2,0,0,4,1,38,52,385183,13,0,0,40
3,8,2,12,5,4,0,38,31,290964,11,0,0,38
3,15,0,11,1,4,1,38,48,377401,10,0,0,40
4,14,4,9,1,4,0,38,41,163215,15,0,0,60
3,9,2,3,0,4,1,38,54,178530,13,0,0,60
3,11,2,2,0,4,1,38,41,173307,9,0,0,40
3,15,2,11,0,4,1,38,42,212760,10,0,0,60
6,15,2,3,0,4,1,38,53,101238,10,0,0,40
3,11,2,6,0,4,1,38,35,151835,9,0,0,45
3,15,2,11,0,4,1,38,70,291998,10,20051,0,65
3,10,2,9,0,4,1,38,44,136986,16,0,0,50
3,9,2,3,0,4,1,38,42,347890,13,0,1902,50
0,11,4,0,1,4,1,38,37,39207,9,0,0,40
3,7,2,3,0,4,1,38,59,159770,12,0,0,40
0,11,2,0,0,4,1,38,59,181940,9,0,0,40
3,9,0,11,1,4,1,38,30,213226,13,27828,0,40
3,15,2,0,0,4,1,38,36,214008,10,0,0,40
3,15,2,3,0,4,1,38,25,48029,10,0,0,40
3,10,2,11,0,4,1,38,46,278322,16,0,0,40
3,15,2,2,0,4,1,38,38,107302,10,3103,0,40
3,15,2,9,0,4,1,38,43,147110,10,0,0,40
3,9,2,12,0,4,1,38,34,108837,13,0,0,48
3,15,2,7,0,4,1,38,55,27227,10,0,1977,35
3,9,2,9,0,4,1,38,42,602513,13,0,0,45
4,9,2,3,0,4,1,38,55,114495,13,0,2415,50
3,9,2,9,0,4,1,38,43,171087,13,5178,0,40
3,9,2,0,0,4,1,38,38,589809,13,0,0,45
3,12,2,3,0,4,1,38,56,258579,14,0,0,50
3,15,2,6,0,3,1,32,29,123200,10,0,2415,40
1,9,2,0,5,4,0,38,47,101016,13,7688,0,40
0,11,2,0,0,4,1,38,40,179717,9,7298,0,50
3,9,2,11,0,4,1,38,39,82521,13,0,0,45
3,9,2,9,0,4,1,38,50,338836,13,0,1887,36
1,11,2,13,0,4,1,38,47,122206,9,0,0,20
6,9,2,9,5,1,0,29,35,88215,13,0,0,40
7,11,2,14,0,4,1,38,68,188102,9,0,0,8
